time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2128612.0 , -0.3649 , 0.0 , 11.995 , 0.147 , 2.0
2128622.0 , -0.3665 , 0.0 , 11.995 , 0.147 , 2.0
2128632.0 , -0.3631 , 0.0 , 11.995 , 0.147 , 2.0
2128642.0 , -0.3715 , 0.0 , 11.995 , 0.147 , 2.0
2128652.0 , -0.3738 , 0.0 , 11.995 , 0.147 , 2.0
2128662.0 , -0.3759 , 0.0 , 11.995 , 0.147 , 2.0
2128672.0 , -0.374 , 0.0 , 11.995 , 0.147 , 2.0
2128682.0 , -0.3679 , 0.0 , 11.994 , 0.147 , 2.0
2128692.0 , -0.3658 , 0.0 , 11.994 , 0.147 , 2.0
2128702.0 , -0.3689 , 0.0 , 11.994 , 0.147 , 2.0
2128712.0 , -0.3735 , 0.0 , 11.994 , 0.147 , 2.0
2128722.0 , -0.3686 , 0.0 , 11.993 , 0.147 , 2.0
2128732.0 , -0.3692 , 0.0 , 11.993 , 0.147 , 2.0
2128742.0 , -0.3634 , 0.0 , 11.992 , 0.147 , 2.0
2128752.0 , -0.3699 , 0.0 , 11.991 , 0.147 , 2.0
2128762.0 , -0.3702 , 0.0 , 11.991 , 0.147 , 2.0
2128772.0 , -0.3745 , 0.0 , 11.99 , 0.147 , 2.0
2128782.0 , -0.3678 , 0.0 , 11.989 , 0.147 , 2.0
2128792.0 , -0.3663 , 0.0 , 11.989 , 0.147 , 2.0
2128802.0 , -0.3718 , 0.0 , 11.99 , 0.147 , 2.0
2128812.0 , -0.3725 , 0.0 , 11.989 , 0.147 , 2.0
2128822.0 , -0.3715 , 0.0 , 11.989 , 0.147 , 2.0
2128832.0 , -0.3717 , 0.0 , 11.989 , 0.147 , 2.0
2128842.0 , -0.3648 , 0.0 , 11.989 , 0.147 , 2.0
2128852.0 , -0.3665 , 0.0 , 11.988 , 0.147 , 2.0
2128862.0 , -0.3755 , 0.0 , 11.988 , 0.147 , 2.0
2128872.0 , -0.3721 , 0.0 , 11.988 , 0.147 , 2.0
2128882.0 , -0.365 , 0.0 , 11.988 , 0.147 , 2.0
2128892.0 , -0.3731 , 0.0 , 11.987 , 0.147 , 2.0
2128902.0 , -0.3738 , 0.0 , 11.987 , 0.147 , 2.0
2128912.0 , -0.3711 , 0.0 , 11.986 , 0.147 , 2.0
2128922.0 , -0.3739 , 0.0 , 11.986 , 0.147 , 2.0
2128932.0 , -0.3695 , 0.0 , 11.986 , 0.147 , 2.0
2128942.0 , -0.3676 , 0.0 , 11.986 , 0.147 , 2.0
2128952.0 , -0.3668 , 0.0 , 11.985 , 0.147 , 2.0
2128962.0 , -0.3682 , 0.0 , 11.985 , 0.147 , 2.0
2128972.0 , -0.3724 , 0.0 , 11.984 , 0.147 , 2.0
2128982.0 , -0.3683 , 0.0 , 11.985 , 0.147 , 2.0
2128992.0 , -0.3666 , 0.0 , 11.984 , 0.147 , 2.0
2129002.0 , -0.3694 , 0.0 , 11.983 , 0.147 , 2.0
2129012.0 , -0.3719 , 0.0 , 11.983 , 0.147 , 2.0
2129022.0 , -0.3771 , 0.0 , 11.984 , 0.147 , 2.0
2129032.0 , -0.3678 , 0.0 , 11.983 , 0.147 , 2.0
2129042.0 , -0.3754 , 0.0 , 11.982 , 0.147 , 2.0
2129052.0 , -0.373 , 0.0 , 11.983 , 0.147 , 2.0
2129062.0 , -0.3686 , 0.0 , 11.982 , 0.147 , 2.0
2129072.0 , -0.3789 , 0.0 , 11.982 , 0.147 , 2.0
2129082.0 , -0.3674 , 0.0 , 11.981 , 0.147 , 2.0
2129092.0 , -0.3744 , 0.0 , 11.98 , 0.147 , 2.0
2129102.0 , -0.372 , 0.0 , 11.981 , 0.147 , 2.0
2129112.0 , -0.3738 , 0.0 , 11.981 , 0.147 , 2.0
2129122.0 , -0.3737 , 0.0 , 11.981 , 0.147 , 2.0
2129132.0 , -0.373 , 0.0 , 11.981 , 0.147 , 2.0
2129142.0 , -0.3707 , 0.0 , 11.98 , 0.147 , 2.0
2129152.0 , -0.3746 , 0.0 , 11.979 , 0.147 , 2.0
2129162.0 , -0.3756 , 0.0 , 11.978 , 0.147 , 2.0
