time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2100532.0 , -0.4196 , 0.0 , 0.566 , 0.147 , 0.5
2100542.0 , -0.413 , 0.0 , 0.566 , 0.147 , 0.5
2100552.0 , -0.4123 , 0.0 , 0.566 , 0.147 , 0.5
2100562.0 , -0.4216 , 0.0 , 0.566 , 0.147 , 0.5
2100572.0 , -0.4183 , 0.0 , 0.565 , 0.147 , 0.5
2100582.0 , -0.423 , 0.0 , 0.566 , 0.147 , 0.5
2100592.0 , -0.4104 , 0.0 , 0.566 , 0.147 , 0.5
2100602.0 , -0.4117 , 0.0 , 0.566 , 0.147 , 0.5
2100612.0 , -0.414 , 0.0 , 0.566 , 0.147 , 0.5
2100622.0 , -0.4179 , 0.0 , 0.566 , 0.147 , 0.5
2100632.0 , -0.4124 , 0.0 , 0.567 , 0.147 , 0.5
2100642.0 , -0.4162 , 0.0 , 0.566 , 0.147 , 0.5
2100652.0 , -0.4126 , 0.0 , 0.566 , 0.147 , 0.5
2100662.0 , -0.4131 , 0.0 , 0.566 , 0.147 , 0.5
2100672.0 , -0.4165 , 0.0 , 0.566 , 0.147 , 0.5
2100682.0 , -0.4109 , 0.0 , 0.565 , 0.147 , 0.5
2100692.0 , -0.416 , 0.0 , 0.565 , 0.147 , 0.5
2100702.0 , -0.4162 , 0.0 , 0.565 , 0.147 , 0.5
2100712.0 , -0.4188 , 0.0 , 0.565 , 0.147 , 0.5
2100722.0 , -0.4207 , 0.0 , 0.565 , 0.147 , 0.5
2100732.0 , -0.4149 , 0.0 , 0.565 , 0.147 , 0.5
2100742.0 , -0.4193 , 0.0 , 0.565 , 0.147 , 0.5
2100752.0 , -0.4138 , 0.0 , 0.564 , 0.147 , 0.5
2100762.0 , -0.4124 , 0.0 , 0.564 , 0.147 , 0.5
2100772.0 , -0.419 , 0.0 , 0.563 , 0.147 , 0.5
2100782.0 , -0.4116 , 0.0 , 0.563 , 0.147 , 0.5
2100792.0 , -0.4163 , 0.0 , 0.564 , 0.147 , 0.5
2100802.0 , -0.4177 , 0.0 , 0.564 , 0.147 , 0.5
2100812.0 , -0.4179 , 0.0 , 0.564 , 0.147 , 0.5
2100822.0 , -0.4173 , 0.0 , 0.564 , 0.147 , 0.5
2100832.0 , -0.4132 , 0.0 , 0.564 , 0.147 , 0.5
2100842.0 , -0.4121 , 0.0 , 0.564 , 0.147 , 0.5
2100852.0 , -0.4176 , 0.0 , 0.565 , 0.147 , 0.5
2100862.0 , -0.4165 , 0.0 , 0.566 , 0.147 , 0.5
2100872.0 , -0.4159 , 0.0 , 0.566 , 0.147 , 0.5
2100882.0 , -0.414 , 0.0 , 0.566 , 0.147 , 0.5
2100892.0 , -0.4166 , 0.0 , 0.566 , 0.147 , 0.5
2100902.0 , -0.4168 , 0.0 , 0.566 , 0.147 , 0.5
2100912.0 , -0.4156 , 0.0 , 0.566 , 0.147 , 0.5
2100922.0 , -0.4136 , 0.0 , 0.565 , 0.147 , 0.5
2100932.0 , -0.419 , 0.0 , 0.565 , 0.147 , 0.5
2100942.0 , -0.4131 , 0.0 , 0.566 , 0.147 , 0.5
2100952.0 , -0.4163 , 0.0 , 0.566 , 0.147 , 0.5
2100962.0 , -0.4138 , 0.0 , 0.566 , 0.147 , 0.5
2100972.0 , -0.4173 , 0.0 , 0.565 , 0.147 , 0.5
2100982.0 , -0.4163 , 0.0 , 0.565 , 0.147 , 0.5
2100992.0 , -0.4208 , 0.0 , 0.566 , 0.147 , 0.5
2101002.0 , -0.4176 , 0.0 , 0.567 , 0.147 , 0.5
2101012.0 , -0.4139 , 0.0 , 0.567 , 0.147 , 0.5
2101022.0 , -0.4154 , 0.0 , 0.567 , 0.147 , 0.5
2101032.0 , -0.4147 , 0.0 , 0.567 , 0.147 , 0.5
2101042.0 , -0.4127 , 0.0 , 0.567 , 0.147 , 0.5
2101052.0 , -0.4186 , 0.0 , 0.567 , 0.147 , 0.5
2101062.0 , -0.419 , 0.0 , 0.567 , 0.147 , 0.5
2101072.0 , -0.421 , 0.0 , 0.567 , 0.147 , 0.5
2101082.0 , -0.4209 , 0.0 , 0.567 , 0.147 , 0.5
2101092.0 , -0.4177 , 0.0 , 0.568 , 0.147 , 0.5
2101102.0 , -0.415 , 0.0 , 0.568 , 0.147 , 0.5
2101112.0 , -0.4174 , 0.0 , 0.568 , 0.147 , 0.5
2101122.0 , -0.4173 , 0.0 , 0.568 , 0.147 , 0.5
2101132.0 , -0.4147 , 0.0 , 0.569 , 0.147 , 0.5
2101142.0 , -0.4144 , 0.0 , 0.568 , 0.147 , 0.5
2101152.0 , -0.4162 , 0.0 , 0.568 , 0.147 , 0.5
2101162.0 , -0.4153 , 0.0 , 0.567 , 0.147 , 0.5
2101172.0 , -0.4172 , 0.0 , 0.566 , 0.147 , 0.5
2101182.0 , -0.4142 , 0.0 , 0.566 , 0.147 , 0.5
2101192.0 , -0.4154 , 0.0 , 0.566 , 0.147 , 0.5
2101202.0 , -0.4163 , 0.0 , 0.566 , 0.147 , 0.5
2101212.0 , -0.4171 , 0.0 , 0.566 , 0.147 , 0.5
2101222.0 , -0.417 , 0.0 , 0.565 , 0.147 , 0.5
2101232.0 , -0.4127 , 0.0 , 0.566 , 0.147 , 0.5
2101242.0 , -0.4159 , 0.0 , 0.566 , 0.147 , 0.5
2101252.0 , -0.4157 , 0.0 , 0.566 , 0.147 , 0.5
2101262.0 , -0.4182 , 0.0 , 0.566 , 0.147 , 0.5
2101272.0 , -0.4141 , 0.0 , 0.566 , 0.147 , 0.5
2101282.0 , -0.423 , 0.0 , 0.566 , 0.147 , 0.5
2101292.0 , -0.418 , 0.0 , 0.566 , 0.147 , 0.5
2101302.0 , -0.4178 , 0.0 , 0.565 , 0.147 , 0.5
2101312.0 , -0.417 , 0.0 , 0.565 , 0.147 , 0.5
2101322.0 , -0.4185 , 0.0 , 0.565 , 0.147 , 0.5
2101332.0 , -0.4173 , 0.0 , 0.564 , 0.147 , 0.5
2101342.0 , -0.4169 , 0.0 , 0.564 , 0.147 , 0.5
2101352.0 , -0.4165 , 0.0 , 0.564 , 0.147 , 0.5
2101362.0 , -0.4129 , 0.0 , 0.564 , 0.147 , 0.5
2101372.0 , -0.4185 , 0.0 , 0.565 , 0.147 , 0.5
2101382.0 , -0.4153 , 0.0 , 0.566 , 0.147 , 0.5
2101392.0 , -0.4151 , 0.0 , 0.566 , 0.147 , 0.5
2101402.0 , -0.4172 , 0.0 , 0.566 , 0.147 , 0.5
2101412.0 , -0.4152 , 0.0 , 0.566 , 0.147 , 0.5
2101422.0 , -0.4176 , 0.0 , 0.565 , 0.147 , 0.5
2101432.0 , -0.4152 , 0.0 , 0.565 , 0.147 , 0.5
2101442.0 , -0.4162 , 0.0 , 0.565 , 0.147 , 0.5
2101452.0 , -0.4178 , 0.0 , 0.564 , 0.147 , 0.5
2101462.0 , -0.416 , 0.0 , 0.564 , 0.147 , 0.5
2101472.0 , -0.4161 , 0.0 , 0.564 , 0.147 , 0.5
2101482.0 , -0.4149 , 0.0 , 0.564 , 0.147 , 0.5
2101492.0 , -0.417 , 0.0 , 0.564 , 0.147 , 0.5
