time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
1892952.0 , -0.4248 , 0.0 , 1.899 , 0.147 , 0.0
1892962.0 , -0.4147 , 0.0 , 1.899 , 0.147 , 0.0
1892972.0 , -0.4192 , 0.0 , 1.899 , 0.147 , 0.0
1892982.0 , -0.4202 , 0.0 , 1.899 , 0.147 , 0.0
1892992.0 , -0.4173 , 0.0 , 1.897 , 0.147 , 0.0
1893002.0 , -0.4227 , 0.0 , 1.897 , 0.147 , 0.0
1893012.0 , -0.416 , 0.0 , 1.897 , 0.147 , 0.0
1893022.0 , -0.4188 , 0.0 , 1.896 , 0.147 , 0.0
1893032.0 , -0.4165 , 0.0 , 1.896 , 0.147 , 0.0
1893042.0 , -0.4171 , 0.0 , 1.896 , 0.147 , 0.0
1893052.0 , -0.4216 , 0.0 , 1.896 , 0.147 , 0.0
1893062.0 , -0.4178 , 0.0 , 1.897 , 0.147 , 0.0
1893072.0 , -0.4209 , 0.0 , 1.897 , 0.147 , 0.0
1893082.0 , -0.4225 , 0.0 , 1.897 , 0.147 , 0.0
1893092.0 , -0.4167 , 0.0 , 1.897 , 0.147 , 0.0
1893102.0 , -0.42 , 0.0 , 1.897 , 0.147 , 0.0
1893112.0 , -0.4226 , 0.0 , 1.897 , 0.147 , 0.0
1893122.0 , -0.4257 , 0.0 , 1.898 , 0.147 , 0.0
1893132.0 , -0.4195 , 0.0 , 1.897 , 0.147 , 0.0
1893142.0 , -0.4207 , 0.0 , 1.898 , 0.147 , 0.0
1893152.0 , -0.423 , 0.0 , 1.898 , 0.147 , 0.0
1893162.0 , -0.4245 , 0.0 , 1.898 , 0.147 , 0.0
1893172.0 , -0.4171 , 0.0 , 1.898 , 0.147 , 0.0
1893182.0 , -0.4177 , 0.0 , 1.898 , 0.147 , 0.0
1893192.0 , -0.4183 , 0.0 , 1.899 , 0.147 , 0.0
1893202.0 , -0.4233 , 0.0 , 1.899 , 0.147 , 0.0
1893212.0 , -0.4197 , 0.0 , 1.899 , 0.147 , 0.0
1893222.0 , -0.4227 , 0.0 , 1.899 , 0.147 , 0.0
1893232.0 , -0.4215 , 0.0 , 1.899 , 0.147 , 0.0
1893242.0 , -0.4198 , 0.0 , 1.899 , 0.147 , 0.0
1893252.0 , -0.4224 , 0.0 , 1.9 , 0.147 , 0.0
1893262.0 , -0.4242 , 0.0 , 1.9 , 0.147 , 0.0
1893272.0 , -0.4255 , 0.0 , 1.899 , 0.147 , 0.0
1893282.0 , -0.4171 , 0.0 , 1.899 , 0.147 , 0.0
1893292.0 , -0.4255 , 0.0 , 1.898 , 0.147 , 0.0
1893302.0 , -0.424 , 0.0 , 1.898 , 0.147 , 0.0
1893312.0 , -0.4167 , 0.0 , 1.898 , 0.147 , 0.0
1893322.0 , -0.4218 , 0.0 , 1.898 , 0.147 , 0.0
1893332.0 , -0.4181 , 0.0 , 1.899 , 0.147 , 0.0
1893342.0 , -0.4226 , 0.0 , 1.899 , 0.147 , 0.0
1893352.0 , -0.4191 , 0.0 , 1.899 , 0.147 , 0.0
1893362.0 , -0.4276 , 0.0 , 1.898 , 0.147 , 0.0
1893372.0 , -0.4215 , 0.0 , 1.898 , 0.147 , 0.0
1893382.0 , -0.4206 , 0.0 , 1.898 , 0.147 , 0.0
1893392.0 , -0.424 , 0.0 , 1.898 , 0.147 , 0.0
1893402.0 , -0.4194 , 0.0 , 1.898 , 0.147 , 0.0
1893412.0 , -0.4184 , 0.0 , 1.899 , 0.147 , 0.0
1893422.0 , -0.4245 , 0.0 , 1.899 , 0.147 , 0.0
1893432.0 , -0.418 , 0.0 , 1.9 , 0.147 , 0.0
1893442.0 , -0.4243 , 0.0 , 1.899 , 0.147 , 0.0
1893452.0 , -0.4172 , 0.0 , 1.899 , 0.147 , 0.0
1893462.0 , -0.42 , 0.0 , 1.899 , 0.147 , 0.0
1893472.0 , -0.4242 , 0.0 , 1.899 , 0.147 , 0.0
1893482.0 , -0.4203 , 0.0 , 1.9 , 0.147 , 0.0
1893492.0 , -0.4216 , 0.0 , 1.899 , 0.147 , 0.0
1893502.0 , -0.4275 , 0.0 , 1.9 , 0.147 , 0.0
1893512.0 , -0.4214 , 0.0 , 1.9 , 0.147 , 0.0
1893522.0 , -0.4189 , 0.0 , 1.9 , 0.147 , 0.0
1893532.0 , -0.4208 , 0.0 , 1.898 , 0.147 , 0.0
1893542.0 , -0.4207 , 0.0 , 1.899 , 0.147 , 0.0
1893552.0 , -0.4213 , 0.0 , 1.899 , 0.147 , 0.0
1893562.0 , -0.4151 , 0.0 , 1.899 , 0.147 , 0.0
1893572.0 , -0.4258 , 0.0 , 1.9 , 0.147 , 0.0
1893582.0 , -0.4166 , 0.0 , 1.9 , 0.147 , 0.0
1893592.0 , -0.4197 , 0.0 , 1.899 , 0.147 , 0.0
1893602.0 , -0.4205 , 0.0 , 1.898 , 0.147 , 0.0
1893612.0 , -0.4193 , 0.0 , 1.898 , 0.147 , 0.0
1893622.0 , -0.4237 , 0.0 , 1.898 , 0.147 , 0.0
1893632.0 , -0.4161 , 0.0 , 1.897 , 0.147 , 0.0
1893642.0 , -0.4152 , 0.0 , 1.897 , 0.147 , 0.0
